Date,Year,Team,Opponent,Win,Home,Star,Foreign,ball,OPS,BA,RBI,R,ERA,K,WHIP
2017/8/17,2017,富邦悍將,統一7-ELEVEn獅,1,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/8/18,2017,富邦悍將,中信兄弟,1,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/8/19,2017,富邦悍將,中信兄弟,0,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/8/20,2017,富邦悍將,中信兄弟,0,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/8/23,2017,富邦悍將,Lamigo,1,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/8/24,2017,富邦悍將,Lamigo,0,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/8/25,2017,富邦悍將,中信兄弟,1,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/8/26,2017,富邦悍將,中信兄弟,0,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/8/27,2017,富邦悍將,中信兄弟,1,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/8/29,2017,富邦悍將,統一7-ELEVEn獅,1,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/8/31,2017,富邦悍將,統一7-ELEVEn獅,0,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/1,2017,富邦悍將,Lamigo,0,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/2,2017,富邦悍將,Lamigo,0,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/3,2017,富邦悍將,Lamigo,1,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/5,2017,富邦悍將,中信兄弟,0,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/7,2017,富邦悍將,中信兄弟,0,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/8,2017,富邦悍將,統一7-ELEVEn獅,0,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/9,2017,富邦悍將,統一7-ELEVEn獅,1,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/10,2017,富邦悍將,統一7-ELEVEn獅,1,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/12,2017,富邦悍將,中信兄弟,0,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/14,2017,富邦悍將,中信兄弟,1,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/15,2017,富邦悍將,統一7-ELEVEn獅,1,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/16,2017,富邦悍將,統一7-ELEVEn獅,1,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/17,2017,富邦悍將,統一7-ELEVEn獅,0,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/19,2017,富邦悍將,Lamigo,0,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/21,2017,富邦悍將,Lamigo,1,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/22,2017,富邦悍將,中信兄弟,0,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/23,2017,富邦悍將,中信兄弟,1,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/24,2017,富邦悍將,中信兄弟,1,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/26,2017,富邦悍將,統一7-ELEVEn獅,1,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/28,2017,富邦悍將,統一7-ELEVEn獅,1,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/29,2017,富邦悍將,Lamigo,0,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/9/30,2017,富邦悍將,Lamigo,1,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/10/1,2017,富邦悍將,Lamigo,1,0,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/10/3,2017,富邦悍將,統一7-ELEVEn獅,0,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/10/7,2017,富邦悍將,統一7-ELEVEn獅,0,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2017/10/8,2017,富邦悍將,統一7-ELEVEn獅,0,1,5,1,0,0.899310714,0.322631714,63.29285714,54.86071429,2.350746269,122.6529851,1.078255597
2024/3/31,2024,統一7-ELEVEn獅,富邦悍將,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/3,2024,統一7-ELEVEn獅,富邦悍將,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/4,2024,統一7-ELEVEn獅,富邦悍將,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/5,2024,統一7-ELEVEn獅,味全龍,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/6,2024,統一7-ELEVEn獅,味全龍,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/7,2024,統一7-ELEVEn獅,味全龍,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/9,2024,統一7-ELEVEn獅,中信兄弟,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/10,2024,統一7-ELEVEn獅,中信兄弟,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/12,2024,統一7-ELEVEn獅,台鋼雄鷹,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/13,2024,統一7-ELEVEn獅,台鋼雄鷹,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/14,2024,統一7-ELEVEn獅,台鋼雄鷹,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/16,2024,統一7-ELEVEn獅,樂天桃猿,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/17,2024,統一7-ELEVEn獅,樂天桃猿,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/19,2024,統一7-ELEVEn獅,富邦悍將,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/20,2024,統一7-ELEVEn獅,富邦悍將,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/21,2024,統一7-ELEVEn獅,富邦悍將,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/23,2024,統一7-ELEVEn獅,味全龍,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/24,2024,統一7-ELEVEn獅,味全龍,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/27,2024,統一7-ELEVEn獅,中信兄弟,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/28,2024,統一7-ELEVEn獅,中信兄弟,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/4/30,2024,統一7-ELEVEn獅,台鋼雄鷹,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/1,2024,統一7-ELEVEn獅,台鋼雄鷹,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/3,2024,統一7-ELEVEn獅,樂天桃猿,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/4,2024,統一7-ELEVEn獅,樂天桃猿,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/5,2024,統一7-ELEVEn獅,樂天桃猿,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/8,2024,統一7-ELEVEn獅,中信兄弟,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/9,2024,統一7-ELEVEn獅,中信兄弟,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/10,2024,統一7-ELEVEn獅,樂天桃猿,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/11,2024,統一7-ELEVEn獅,樂天桃猿,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/12,2024,統一7-ELEVEn獅,樂天桃猿,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/15,2024,統一7-ELEVEn獅,富邦悍將,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/17,2024,統一7-ELEVEn獅,台鋼雄鷹,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/18,2024,統一7-ELEVEn獅,台鋼雄鷹,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/19,2024,統一7-ELEVEn獅,台鋼雄鷹,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/21,2024,統一7-ELEVEn獅,味全龍,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/22,2024,統一7-ELEVEn獅,味全龍,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/24,2024,統一7-ELEVEn獅,中信兄弟,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/25,2024,統一7-ELEVEn獅,中信兄弟,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/26,2024,統一7-ELEVEn獅,中信兄弟,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/29,2024,統一7-ELEVEn獅,樂天桃猿,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/5/31,2024,統一7-ELEVEn獅,富邦悍將,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/1,2024,統一7-ELEVEn獅,富邦悍將,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/5,2024,統一7-ELEVEn獅,台鋼雄鷹,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/6,2024,統一7-ELEVEn獅,台鋼雄鷹,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/7,2024,統一7-ELEVEn獅,味全龍,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/8,2024,統一7-ELEVEn獅,味全龍,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/9,2024,統一7-ELEVEn獅,味全龍,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/10,2024,統一7-ELEVEn獅,樂天桃猿,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/13,2024,統一7-ELEVEn獅,台鋼雄鷹,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/14,2024,統一7-ELEVEn獅,台鋼雄鷹,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/15,2024,統一7-ELEVEn獅,中信兄弟,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/16,2024,統一7-ELEVEn獅,中信兄弟,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/18,2024,統一7-ELEVEn獅,樂天桃猿,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/20,2024,統一7-ELEVEn獅,富邦悍將,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/21,2024,統一7-ELEVEn獅,富邦悍將,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/22,2024,統一7-ELEVEn獅,味全龍,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/23,2024,統一7-ELEVEn獅,味全龍,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/25,2024,統一7-ELEVEn獅,樂天桃猿,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/27,2024,統一7-ELEVEn獅,中信兄弟,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/6/29,2024,統一7-ELEVEn獅,富邦悍將,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/7/5,2024,統一7-ELEVEn獅,中信兄弟,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/7/6,2024,統一7-ELEVEn獅,中信兄弟,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/7/7,2024,統一7-ELEVEn獅,中信兄弟,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/7/9,2024,統一7-ELEVEn獅,味全龍,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/7/10,2024,統一7-ELEVEn獅,味全龍,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/7/12,2024,統一7-ELEVEn獅,富邦悍將,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/7/13,2024,統一7-ELEVEn獅,富邦悍將,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/7/14,2024,統一7-ELEVEn獅,富邦悍將,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/7/16,2024,統一7-ELEVEn獅,台鋼雄鷹,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/7/17,2024,統一7-ELEVEn獅,台鋼雄鷹,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/7/23,2024,統一7-ELEVEn獅,樂天桃猿,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/7/27,2024,統一7-ELEVEn獅,味全龍,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/7/28,2024,統一7-ELEVEn獅,味全龍,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/7/31,2024,統一7-ELEVEn獅,中信兄弟,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/2,2024,統一7-ELEVEn獅,台鋼雄鷹,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/3,2024,統一7-ELEVEn獅,台鋼雄鷹,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/4,2024,統一7-ELEVEn獅,台鋼雄鷹,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/6,2024,統一7-ELEVEn獅,富邦悍將,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/7,2024,統一7-ELEVEn獅,富邦悍將,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/9,2024,統一7-ELEVEn獅,樂天桃猿,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/10,2024,統一7-ELEVEn獅,樂天桃猿,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/11,2024,統一7-ELEVEn獅,樂天桃猿,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/14,2024,統一7-ELEVEn獅,味全龍,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/16,2024,統一7-ELEVEn獅,樂天桃猿,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/17,2024,統一7-ELEVEn獅,樂天桃猿,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/18,2024,統一7-ELEVEn獅,樂天桃猿,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/19,2024,統一7-ELEVEn獅,味全龍,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/21,2024,統一7-ELEVEn獅,中信兄弟,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/22,2024,統一7-ELEVEn獅,中信兄弟,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/23,2024,統一7-ELEVEn獅,富邦悍將,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/24,2024,統一7-ELEVEn獅,富邦悍將,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/25,2024,統一7-ELEVEn獅,富邦悍將,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/28,2024,統一7-ELEVEn獅,台鋼雄鷹,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/29,2024,統一7-ELEVEn獅,台鋼雄鷹,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/30,2024,統一7-ELEVEn獅,味全龍,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/8/31,2024,統一7-ELEVEn獅,味全龍,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/1,2024,統一7-ELEVEn獅,味全龍,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/3,2024,統一7-ELEVEn獅,樂天桃猿,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/4,2024,統一7-ELEVEn獅,樂天桃猿,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/6,2024,統一7-ELEVEn獅,中信兄弟,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/7,2024,統一7-ELEVEn獅,中信兄弟,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/8,2024,統一7-ELEVEn獅,中信兄弟,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/10,2024,統一7-ELEVEn獅,富邦悍將,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/11,2024,統一7-ELEVEn獅,富邦悍將,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/13,2024,統一7-ELEVEn獅,台鋼雄鷹,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/14,2024,統一7-ELEVEn獅,台鋼雄鷹,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/15,2024,統一7-ELEVEn獅,台鋼雄鷹,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/17,2024,統一7-ELEVEn獅,樂天桃猿,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/19,2024,統一7-ELEVEn獅,中信兄弟,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/20,2024,統一7-ELEVEn獅,中信兄弟,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/24,2024,統一7-ELEVEn獅,樂天桃猿,NA,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/26,2024,統一7-ELEVEn獅,味全龍,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/27,2024,統一7-ELEVEn獅,味全龍,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/28,2024,統一7-ELEVEn獅,台鋼雄鷹,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/9/29,2024,統一7-ELEVEn獅,台鋼雄鷹,0,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/10/5,2024,統一7-ELEVEn獅,中信兄弟,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/10/7,2024,統一7-ELEVEn獅,富邦悍將,1,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/10/9,2024,統一7-ELEVEn獅,味全龍,1,1,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/10/10,2024,統一7-ELEVEn獅,富邦悍將,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2024/10/11,2024,統一7-ELEVEn獅,樂天桃猿,0,0,10,4,1,0.829345154,0.306210402,64.99527187,64.99763593,2.322826373,114.7936534,1.104169681
2023/4/3,2023,統一7-ELEVEn獅,中信兄弟,0,1,11,4,1,0.829412371,0.314940722,51.00773196,53.62886598,2.438491591,77.09828311,1.109558514
